source_id,asassn_id,label,ra,dec,l,b,bp_rp,phot_g_mean_mag,abs_mag_g,parallax,parallax_error,parallax_over_error,ruwe,separation_arcsec,crossmatch_quality_ok,variability_group,period,lomb_scargle_period,period_source,period_power,period_alias_flag,catalog_period,period_catalog_ratio,amplitude_p95_p05,amplitude_max_min,median_mag,std_mag,iqr_mag,skewness,eta_index,stetson_j,n_points,is_periodic_label,feature_source,label_model
5542834309724925952,J082056.17-363737.6,DSCT,125.23403583860816,-36.627094735825,255.01988051386363,-0.0089878452294774,0.6557064,12.70835,1.74773762639429,0.6425064994926715,0.010936955,58.74637863031086,0.97516525,0.0224430178803905,True,periodic,0.11974,1.000225221545057,catalog_replaced_daily_alias,0.19715689096189234,True,0.11974,8.35330901574292,0.19281802516536395,0.24289649946891778,12.979877925064919,0.05538829907479261,0.03901865331917875,-1.5317948864740245,0.4134645108363127,8.788791765037775,1352,True,lightcurve,DSCT
5091346046196399360,J041841.53-214022.4,EB,64.6730498268833,-21.67289804423324,218.1500291337022,-42.821197913560304,0.87854195,15.031332,4.132594981535667,0.662144226028627,0.026913773,24.602430362648413,1.0746251,0.028965030497611528,True,periodic,0.19390446191438251,0.19390446191438251,lomb_scargle,0.14307831888726574,False,0.38781,0.4999986125019533,0.49830927526088153,0.93704362797288,15.36660490162837,0.14721543982494445,0.1731918924078979,0.0024352968367484114,1.3480062381227118,1.8483781734873572,1785,True,lightcurve,OTHER
423928875740155520,J010046.18+561951.5,DSCT,15.19241384428068,56.3309829324302,124.23345013420808,-6.517182870427376,0.90694046,13.963533,0.7225553614120073,0.3651778877682677,0.016993739,21.488966481612298,0.999725,0.029578712128029417,True,periodic,0.15307,0.997430424856948,catalog_replaced_daily_alias,0.4332584488034631,True,0.15307,6.516171848546076,0.3405758929815743,0.5503343629957023,14.330039670889317,0.11332676274367806,0.18977961284143596,-0.6101078685300835,0.4992706715947031,8.264415423166575,748,True,lightcurve,DSCT
5084809209050970880,J033503.14-254305.7,EA,53.76310201469425,-25.718268954081346,220.24513437435937,-53.50428155197672,0.7617531,14.046787,3.2428245436434695,0.7110948097063456,0.017773611,40.008460278912686,1.0108736,0.03289033352309831,True,periodic,1.0605,,catalog_only,,False,1.0605,1.0,0.25,0.25,14.17,,,,,,0,True,catalog,EA
423506938153967744,J005914.53+553508.3,SR,14.81053368142781,55.585628924341655,124.04339430878125,-7.2692779343776115,3.5633116,11.716776,-1.8114615723560945,0.1969484129508948,0.027689593,7.1127232874421376,0.96160203,0.033427248377009375,True,irregular,299.44,1.0001640446650324,catalog_replaced_daily_alias,0.6145771009204819,True,299.44,0.0033401150302732846,1.6601980271235082,2.0637164126414014,13.738641775654756,0.5230723759309155,0.5429296100710044,-1.0836503586553394,0.16051282094378036,57.44797712603295,867,False,lightcurve,SR
4318044503226368896,J193712.78+142344.7,EA,294.30324111884494,14.395760625081708,50.95568737953369,-3.306012378942623,1.1912432,13.529747,1.3140597873627822,0.7351950214739265,0.01752553,41.94994510716232,1.1127689,0.038448741469734767,True,periodic,0.7955184503081222,0.7955184503081222,lomb_scargle,0.1484510181259318,False,1.591,0.5000115966738669,0.14941921204067654,0.2851406063982349,14.146747964867417,0.04097732840382276,0.03977897942487196,0.5840859689494701,2.02812637315183,0.07592712738450945,930,True,lightcurve,EA
5081717863389824768,J033934.26-262429.1,ROT,54.89274825248772,-26.40807174429964,221.69947319197996,-52.64274903625729,1.1925373,12.917609,3.163675603144455,1.1199878739934384,0.01435657,78.01221837760957,0.9572664,0.03989157261431435,True,periodic,23.653,1.0001627692902904,catalog_replaced_daily_alias,0.28965104384951634,True,23.653,0.04228481669514609,0.5394258350340095,0.7383472197913186,13.593296214667703,0.17118491642957495,0.12789452907999355,-1.0165814192923155,0.35445367128463406,24.50329214623086,1874,True,lightcurve,ROT
4469815796878622336,J175957.79+043528.8,EA,269.9907855528574,4.591329324120586,31.164363554053143,13.537425381624104,0.96073055,12.170061,3.7214849787796607,2.400959286756444,0.013632755,176.11695411209578,0.95605254,0.04161462238301719,True,periodic,0.7285734015713677,0.7285734015713677,lomb_scargle,0.06036689576876336,False,1.4572,0.49998174689223696,0.1055810236993473,0.40931666982863746,12.645017025801767,0.04164666358124892,0.03473731005113301,0.6370281160875907,1.786672000583017,1.1475631953498213,891,True,lightcurve,EA
5088179487068144384,J034044.01-215857.6,DSCT,55.18334698684651,-21.98265876211471,214.81466221953264,-51.33942470504841,0.27190208,13.989182,1.8453307128535852,0.3924187432410643,0.016262239,24.13067125880171,0.9598983,0.04366939667819699,True,periodic,0.06503416055282223,0.06503416055282223,lomb_scargle,0.3594811275152371,False,0.065034,1.0000024687520717,0.16058017390800217,0.39873625712497507,14.012709581203426,0.050522659452715696,0.07092518411662141,-0.08560900523811324,1.9215747427040006,0.09529434431885658,1842,True,lightcurve,DSCT
4470225193166650624,J180914.80+035451.0,L,272.3116391407816,3.9141539459875463,31.616374245687705,11.16670653101484,3.0728416,12.166076,-1.7739947642977971,0.2066454499440849,0.026585693,7.772806597295955,1.2610073,0.04467833654718398,True,irregular,32.59818773469463,32.59818773469463,lomb_scargle_no_catalog,0.06324185532469191,False,,,0.2506338023687604,0.6863198217862365,14.346278197732861,0.07696422592870734,0.09806761583780421,0.13961696252244707,1.1776035182815,1.8399104243409707,1154,False,lightcurve,L
